day_of_week	perf_date	perf_time	title	venue	perf_link	category	rating	website	event	image_url
Sunday	25/08/2019	12:00	Playthings	5: Kick Point King Edward School	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22433	Physical theatre	Parental Guidance (14+)	www.affairofhonor.ca	Lottery	https://eventotron.imgix.net/05-26-2019-012706-4747.jpg
Sunday	25/08/2019	12:00	How I murdered my mother	BYOV19 - 24: Roots on Whyte Community Building	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22185	Storytelling	Parental Guidance (14+)	http://www.tomosuruplayers.com/	BYOV	https://eventotron.imgix.net/04-05-2019-010904-9541.jpg
Sunday	25/08/2019	12:00	A CAN OF WORMS	BYOV19 - 37: Auditorium at Campus Saint-Jean	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21585	Comedy	Family Friendly	ragmoptheatre.com	BYOV	https://eventotron.imgix.net/05-27-2019-073628-8580.jpg
Sunday	25/08/2019	12:00	Look at the Town!	BYOV19 - 35: La Cite francophone Theatre	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22503	Puppetry	Family Friendly	www.poiemaproductions.com	BYOV	https://eventotron.imgix.net/05-27-2019-063629-8762.jpg
Sunday	25/08/2019	12:00	He Wants to Run!	2: Big Rock Backstage Theatre	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21886	Comedy/Drama	Parental Guidance (14+)	hewantstorun.com	Lottery	https://eventotron.imgix.net/04-04-2019-013810-5359.jpg
Sunday	25/08/2019	12:00	Fake Ghost Tours	BYOV19 - 43: 85th and Gateway	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21639	Comedy	Parental Guidance (14+)	www.fakeghosttours.com	BYOV	https://eventotron.imgix.net/05-27-2019-223605-1933.jpg
Sunday	25/08/2019	12:00	MUTTNIK	BYOV19 - 36: La Cite Auditorium	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21461	Comedy/Drama	Parental Guidance (14+)	bctheatricals.com	BYOV	https://eventotron.imgix.net/04-22-2019-082156-3755.jpg
Sunday	25/08/2019	12:00	Kevin, King of Egypt	8: Old Strat Perf Arts Centre (OSPAC)	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22989	Comedy	Parental Guidance (14+)	https://www.robgee.co.uk	Lottery	https://eventotron.imgix.net/04-22-2019-115228-7396.jpg
Sunday	25/08/2019	12:00	BABEL ON	BYOV19 - 13: Old Strathcona Public Library	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22407	Storytelling	Parental Guidance (14+)	www.timcmurphy.com	BYOV	https://eventotron.imgix.net/03-31-2019-173955-9496.jpg
Sunday	25/08/2019	12:00	MEAT The Musical	BYOV19 - 34: Varscona Hotel (Thomas Bennett Room)	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21212	Music/Musical Theatre	Parental Guidance (14+)	#	BYOV	https://eventotron.imgix.net/05-29-2019-180327-3771.jpg
Sunday	25/08/2019	12:00	The Wright Sisters Present: The Wright Brothers	BYOV19 - 19: Sugar Swing Ballroom: Upstairs	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22455	Comedy/Drama	Family Friendly	#	BYOV	https://eventotron.imgix.net/05-27-2019-184852-8938.jpg
Sunday	25/08/2019	12:00	No, You Can't Return Discount Shrimp	9: TELUS Phone Museum	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22296	Storytelling	Parental Guidance (14+)	#	Lottery	https://eventotron.imgix.net/05-02-2019-205522-7716.jpg
Sunday	25/08/2019	12:00	Princess Bear	4: Academy at King Edward	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22079	Comedy	Parental Guidance (14+)	#	Lottery	https://eventotron.imgix.net/05-24-2019-041400-1955.jpg
Sunday	25/08/2019	12:15	Boy Trouble	10: Acacia Hall	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22559	Comedy/Drama	Parental Guidance (14+)	#	Lottery	https://eventotron.imgix.net/07-10-2019-172358-5219.jpg
Sunday	25/08/2019	12:15	The Legend of White Woman Creek	3: Global News Walterdale Theatre	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22721	Music/Musical Theatre	Parental Guidance (14+)	www.thecoldharts.com	Lottery	https://eventotron.imgix.net/05-28-2019-043356-3636.jpg
Sunday	25/08/2019	12:30	The Marriage Pact	7: Chianti Yardbird Suite	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22049	Music/Musical Theatre	Parental Guidance (14+)	#	Lottery	https://eventotron.imgix.net/05-27-2019-145255-8072.jpg
Sunday	25/08/2019	12:45	Baba Yaga	6: Strathcona Community League	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21966	Theatre for Young Audiences	Family Friendly	www.albertamusicaltheatre.ca	Lottery	https://eventotron.imgix.net/05-27-2019-210741-6012.jpg
Sunday	25/08/2019	13:00	The Marvelous Wonderettes '58	BYOV19 - 27: HI Edmonton Hostel	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22356	Music/Musical Theatre	Family Friendly	footeinthedoor.weebly.com	BYOV	https://eventotron.imgix.net/05-22-2019-183902-1029.jpg
Sunday	25/08/2019	13:00	The Zoo Story	BYOV19 - 42: 99ten	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22169	Drama	Parental Guidance (14+)	#	BYOV	https://eventotron.imgix.net/06-10-2019-234720-4428.jpg
Sunday	25/08/2019	13:00	Crescendo!	BYOV19 - 12: Varscona Theatre	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21324	Music/Musical Theatre	Parental Guidance (14+)	#	BYOV	https://eventotron.imgix.net/05-27-2019-223251-5819.jpg
Sunday	25/08/2019	13:00	Dang Dumb: We Hate Each Other! (But We Love to Laugh)	BYOV19 - 21: The Grindstone - Comedy Theatre	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21378	Improv/Sketch	Parental Guidance (14+)	www.dangdumb.com	BYOV	https://eventotron.imgix.net/05-26-2019-201944-5094.jpg
Sunday	25/08/2019	13:00	Coat of Many Colours	BYOV19 - 41: CKUA Performance Space	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22239	Music/Musical Theatre	Family Friendly	#	BYOV	https://eventotron.imgix.net/05-27-2019-211910-4341.jpg
Sunday	25/08/2019	13:00	JoyRide	BYOV19 - 28: The Playhouse	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21405	Comedy/Drama	Adult	#	BYOV	https://eventotron.imgix.net/06-10-2019-221118-2249.jpg
Sunday	25/08/2019	13:30	One Man Avengers	BYOV19 - 19: Sugar Swing Ballroom: Upstairs	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22930	Comedy	Family Friendly	onemanstarwars.com	BYOV	https://eventotron.imgix.net/05-29-2019-011216-7543.jpg
Sunday	25/08/2019	13:30	FEAR and LOATHING and LOVECRAFT	BYOV19 - 13: Old Strathcona Public Library	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22666	Comedy	Parental Guidance (14+)	www.rapidfiretheatre.com/cast/troupes/fearandloathingandlovecraft	BYOV	https://eventotron.imgix.net/05-29-2019-232330-5283.jpg
Sunday	25/08/2019	13:30	Scratch	BYOV19 - 20: Garneau Theatre	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22463	Improv/Sketch	Adult	www.rapidfiretheatre.com	BYOV	https://eventotron.imgix.net/05-29-2018-204449-5549.jpg
Sunday	25/08/2019	13:45	JULIET: A Revenge Comedy	BYOV19 - 36: La Cite Auditorium	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22449	Comedy/Drama	Parental Guidance (14+)	www.monstertheatre.com	BYOV	https://eventotron.imgix.net/05-22-2019-212234-2833.jpg
Sunday	25/08/2019	13:45	Mime-Life Crisis	9: TELUS Phone Museum	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21753	Physical theatre	Family Friendly	trentshow.com	Lottery	https://eventotron.imgix.net/05-27-2019-052039-3508.jpg
Sunday	25/08/2019	13:45	There Ain't No More	BYOV19 - 37: Auditorium at Campus Saint-Jean	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21612	Music/Musical Theatre	Parental Guidance (14+)	breakerfixer.com	BYOV	https://eventotron.imgix.net/05-23-2019-004607-6415.jpg
Sunday	25/08/2019	13:45	The Sign of Four	BYOV19 - 35: La Cite francophone Theatre	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22486	Comedy/Drama	Family Friendly	#	BYOV	https://eventotron.imgix.net/05-24-2019-225500-4308.jpg
Sunday	25/08/2019	13:45	Eusha	BYOV19 - 14: The de Villars Jones LLP Stage at Holy Trinity Church	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21297	Drama	Parental Guidance (14+)	#	BYOV	https://eventotron.imgix.net/05-27-2019-202804-6732.jpg
Sunday	25/08/2019	14:00	Dandelion	1: ATB Westbury Theatre	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22881	Comedy	Family Friendly	JamesandJamesy.com	Lottery	https://eventotron.imgix.net/05-28-2019-081151-3466.jpg
Sunday	25/08/2019	14:00	For Science!	5: Kick Point King Edward School	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22982	Comedy	Parental Guidance (14+)	www.smallmatters.ca	Lottery	https://eventotron.imgix.net/05-27-2018-233403-9486.jpg
Sunday	25/08/2019	14:00	Good At Cults	BYOV19 - 47: The Buckingham	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22146	Comedy/Drama	Adult	goodatcults.com	BYOV	https://eventotron.imgix.net/05-27-2019-224152-4377.jpg
Sunday	25/08/2019	14:00	Game of Death: Solo Improv	8: Old Strat Perf Arts Centre (OSPAC)	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22573	Improv/Sketch	Parental Guidance (14+)	www.theatre-im-bahnhof.com	Lottery	https://eventotron.imgix.net/05-29-2019-191607-6928.jpg
Sunday	25/08/2019	14:00	LUB DUB	BYOV19 - 23: The Grindstone - Luther Room	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21697	Cabaret/Variety	Parental Guidance (14+)	#	BYOV	https://eventotron.imgix.net/05-27-2019-012206-3036.jpg
Sunday	25/08/2019	14:00	Local Diva	BYOV19 - 39: Evolution Wonderlounge	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21547	Comedy/Drama	Adult	#	BYOV	https://eventotron.imgix.net/05-27-2019-205339-5102.jpg
Sunday	25/08/2019	14:00	I sold my soul for magic tricks and Adderall.	BYOV19 - 33: Varscona Hotel (John Walter Room)	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22155	Magic	Parental Guidance (14+)	#	BYOV	https://eventotron.imgix.net/05-27-2019-180249-5496.jpg
Sunday	25/08/2019	14:00	Tommy's Amazing Journey	2: Big Rock Backstage Theatre	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21907	Music/Musical Theatre	Parental Guidance (14+)	www.reverbnation.com/opera4heathens	Lottery	https://eventotron.imgix.net/05-14-2019-195143-4396.jpg
Sunday	25/08/2019	14:00	Bad Baby Presents: Rules Control the Fun	11: Nordic Studio Theatre	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21872	Comedy	Parental Guidance (14+)	www.larkandwhimsytheatre.com	Lottery	https://eventotron.imgix.net/05-23-2019-023326-5263.jpg
Sunday	25/08/2019	14:00	The Cure for Hearing Loss: Musical Comedy with Caroline Stokes	BYOV19 - 49: The Nook	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21705	Comedy	Parental Guidance (14+)	#	BYOV	https://eventotron.imgix.net/05-28-2019-225931-9342.jpg
Sunday	25/08/2019	14:15	Nothing after 9 0'clock	7: Chianti Yardbird Suite	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22777	Comedy	Parental Guidance (14+)	#	Lottery	https://eventotron.imgix.net/05-22-2019-155607-2820.jpg
Sunday	25/08/2019	14:15	Things We (never) Learned in Sex Ed	4: Academy at King Edward	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22851	Comedy/Drama	Parental Guidance (14+)	portaltheatre.com	Lottery	https://eventotron.imgix.net/05-25-2019-215741-2368.jpg
Sunday	25/08/2019	14:15	After Miss Julie	BYOV19 - 22: The Grindstone - Luther Centre	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21657	Drama	Adult	www.lodestartheatre.org	BYOV	https://eventotron.imgix.net/05-26-2019-000351-8607.jpg
Sunday	25/08/2019	14:15	The Splendiferous Quagmires of Mr. Filliam Crowe	10: Acacia Hall	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21778	Improv/Sketch	Family Friendly	#	Lottery	https://eventotron.imgix.net/05-27-2019-042149-1367.jpg
Sunday	25/08/2019	14:15	Never Swim Alone	BYOV19 - 34: Varscona Hotel (Thomas Bennett Room)	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21232	Drama	Parental Guidance (14+)	#	BYOV	https://eventotron.imgix.net/05-11-2019-215022-5909.jpg
Sunday	25/08/2019	14:15	Check Me Out	BYOV19 - 15: Cool Air Rentals Stage at Holy Trinity Anglican Church	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22279	Comedy/Drama	Parental Guidance (14+)	#	BYOV	https://eventotron.imgix.net/05-27-2019-181128-2417.jpg
Sunday	25/08/2019	14:15	The Lightweight	BYOV19 - 38: Sue Paterson Memorial Theatre	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:23010	Comedy/Drama	Parental Guidance (14+)	www.liltheatre.co	BYOV	https://eventotron.imgix.net/05-27-2019-194430-1475.jpg
Sunday	25/08/2019	14:15	Drinking At The Movies	3: Global News Walterdale Theatre	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22191	Improv/Sketch	Adult	#	Lottery	https://eventotron.imgix.net/06-14-2019-020105-6895.jpg
Sunday	25/08/2019	14:30	Crazy For Dick Tricks: A Dirk Darrow Investigation	BYOV19 - 18: Sugar Swing Ballroom: Main Floor	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22828	Magic	Parental Guidance (14+)	www.dirkdarrow.com	BYOV	https://eventotron.imgix.net/05-27-2019-200438-9886.jpg
Sunday	25/08/2019	14:45	African Folktales with Erik de Waal	6: Strathcona Community League	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22680	Theatre for Young Audiences	Family Friendly	#	Lottery	https://eventotron.imgix.net/05-27-2019-035027-7601.jpg
Sunday	25/08/2019	14:45	The 11 O'clock Number: The Improvised Musical	BYOV19 - 21: The Grindstone - Comedy Theatre	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22413	Improv/Sketch	Parental Guidance (14+)	grindstonetheatre.ca	BYOV	https://eventotron.imgix.net/05-28-2018-211926-2416.jpg
Sunday	25/08/2019	15:00	TWO	BYOV19 - 12: Varscona Theatre	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21331	Comedy	Parental Guidance (14+)	#	BYOV	https://eventotron.imgix.net/05-27-2019-213650-8601.jpg
Sunday	25/08/2019	15:00	Newman & Price: Bar Magic	BYOV19 - 32: The Billiard Club	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21554	Magic	Parental Guidance (14+)	newmanandprice.weebly.com	BYOV	https://eventotron.imgix.net/05-15-2019-172344-3677.jpg
Sunday	25/08/2019	15:00	The 4th Graders Present an Unnamed Love-Suicide	BYOV19 - 42: 99ten	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22163	Comedy/Drama	Parental Guidance (14+)	#	BYOV	https://eventotron.imgix.net/06-10-2019-215843-4209.jpg
Sunday	25/08/2019	15:00	Queen Lear Is Dead	BYOV19 - 46: Strathcona Baptist Church	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21535	Drama	Parental Guidance (14+)	#	BYOV	https://eventotron.imgix.net/05-28-2019-040347-2573.jpg
Sunday	25/08/2019	15:00	Triassic Parq	BYOV19 - 17: The Roxy on Gateway	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22954	Music/Musical Theatre	Adult	facebook.com/UniformTheatre	BYOV	https://eventotron.imgix.net/05-17-2019-191630-3591.jpg
Sunday	25/08/2019	15:15	Colin Mochrie and Friends	BYOV19 - 20: Garneau Theatre	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22537	Comedy	Parental Guidance (14+)	#	BYOV	https://eventotron.imgix.net/05-29-2019-232949-3747.jpg
Sunday	25/08/2019	15:15	Franz Ferdinand Must Die	BYOV19 - 13: Old Strathcona Public Library	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:23067	Storytelling	Parental Guidance (14+)	stillyourfriend.com	BYOV	https://eventotron.imgix.net/04-01-2019-211922-2245.jpg
Sunday	25/08/2019	15:15	Artists Die of Exposure	BYOV19 - 19: Sugar Swing Ballroom: Upstairs	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21176	Cabaret/Variety	Adult	#	BYOV	https://eventotron.imgix.net/05-28-2019-020828-1804.jpg
Sunday	25/08/2019	15:15	Monster	BYOV19 - 28: The Playhouse	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22271	Comedy/Drama	Parental Guidance (14+)	#	BYOV	https://eventotron.imgix.net/05-26-2019-190734-7120.jpg
Sunday	25/08/2019	15:30	No Tweed Too Tight	BYOV19 - 36: La Cite Auditorium	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22791	Comedy	Adult	www.monstertheatre.com	BYOV	https://eventotron.imgix.net/05-01-2019-190614-9352.jpg
Sunday	25/08/2019	15:30	Merk deux Soleil	BYOV19 - 31: The Sewing Machine Factory	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22920	Comedy	Adult	#	BYOV	https://eventotron.imgix.net/05-23-2019-203017-3345.jpg
Sunday	25/08/2019	15:30	Chase Padgett: Heart Attacks & Other Blessings	BYOV19 - 37: Auditorium at Campus Saint-Jean	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22493	Storytelling	Parental Guidance (14+)	chasepadgett.com	BYOV	https://eventotron.imgix.net/05-27-2019-162202-9095.jpg
Sunday	25/08/2019	15:30	EYE CANDY	BYOV19 - 35: La Cite francophone Theatre	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22382	Comedy	Parental Guidance (14+)	www.stephaniemorinrobert.com	BYOV	https://eventotron.imgix.net/05-28-2019-144742-8051.jpg
Sunday	25/08/2019	15:45	Jung & Crazy	9: TELUS Phone Museum	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21766	Comedy/Drama	Parental Guidance (14+)	www.jungandcrazy.com	Lottery	https://eventotron.imgix.net/05-27-2019-184934-9204.jpg
Sunday	25/08/2019	15:45	The Last Five Years	BYOV19 - 14: The de Villars Jones LLP Stage at Holy Trinity Church	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22511	Music/Musical Theatre	Parental Guidance (14+)	www.straightedgetheatre.com	BYOV	https://eventotron.imgix.net/03-11-2019-215316-5686.jpg
Sunday	25/08/2019	16:00	You Belong Here	BYOV19 - 38: Sue Paterson Memorial Theatre	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22583	Storytelling	Parental Guidance (14+)	www.MartinDockery.com	BYOV	https://eventotron.imgix.net/05-14-2019-051358-7942.jpg
Sunday	25/08/2019	16:00	Silenced	10: Acacia Hall	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21772	Storytelling	Parental Guidance (14+)	www.girlclown.com	Lottery	https://eventotron.imgix.net/05-28-2019-060133-1998.jpg
Sunday	25/08/2019	16:00	How to Confront a Rhinoceros	5: Kick Point King Edward School	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22104	Comedy/Drama	Adult	http://www.tinkerspacetheatre.com/	Lottery	https://eventotron.imgix.net/05-18-2019-192448-8531.jpg
Sunday	25/08/2019	16:00	Last Days on Krypton	3: Global News Walterdale Theatre	https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21822	Comedy	Parental Guidance (14+)	#	Lottery	https://eventotron.imgix.net/05-06-2019-235025-9440.jpg
